admin_code;not_null;ipc_1;ipc_2;ipc_3;ipc_4;ipc_5;ipc_2_plus;ipc_3_plus;ipc_4_plus;ipc_1_pct;ipc_2_pct;ipc_3_pct;ipc_4_pct;ipc_5_pct;ipc_2_plus_pct;ipc_3_plus_pct;ipc_4_plus_pct
4938;;5;12;5;;;17;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4939;;4;12;6;;;18;6;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4940;;;10;12;;;22;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4941;;1;9;12;;;21;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4942;;;8;13;1;;22;14;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4943;;;8;13;1;;22;14;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4944;;4;17;1;;;18;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4945;;4;17;1;;;18;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4946;;2;8;12;;;20;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4947;;4;15;3;;;18;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4948;;1;9;12;;;21;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4949;;1;9;12;;;21;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4950;;;12;10;;;22;10;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4951;;;9;13;;;22;13;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4952;;1;10;11;;;21;11;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4953;;2;12;8;;;20;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4954;;;10;11;1;;22;12;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4955;;;8;14;;;22;14;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4956;;;10;12;;;22;12;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4957;;2;11;9;;;20;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4958;;1;11;9;1;;21;10;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4959;;1;12;9;;;21;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4960;;;10;11;1;;22;12;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4961;;5;15;2;;;17;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4962;;;10;11;1;;22;12;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4963;;;12;10;;;22;10;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4964;;;10;11;1;;22;12;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4965;;6;8;8;;;16;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4966;;7;8;7;;;15;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4967;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4968;;8;13;1;;;14;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4969;;7;14;1;;;15;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4970;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4971;;7;13;2;;;15;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4972;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4973;;9;13;;;;13;0;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4974;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4975;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4976;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4977;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4978;;7;10;5;;;15;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4979;;7;13;2;;;15;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4980;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4981;;6;12;4;;;16;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4982;;8;11;3;;;14;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4983;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4984;;9;13;;;;13;0;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4985;;7;11;4;;;15;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4986;;7;10;5;;;15;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4987;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4988;;7;13;2;;;15;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4989;;8;11;3;;;14;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4990;;7;8;7;;;15;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4991;;8;10;4;;;14;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4992;;7;11;4;;;15;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4993;;6;12;4;;;16;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4994;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4995;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4996;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4997;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4998;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
4999;;6;8;8;;;16;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5000;;6;8;8;;;16;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5001;;9;10;3;;;13;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5002;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5003;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5004;;7;14;1;;;15;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5005;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5006;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5007;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5008;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5009;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5010;;7;11;4;;;15;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5011;;7;12;3;;;15;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5012;;8;12;2;;;14;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5013;;4;9;9;;;18;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5014;;6;16;;;;16;0;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5015;;9;11;2;;;13;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5016;;8;12;2;;;14;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5017;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5018;;7;8;7;;;15;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5019;;8;11;3;;;14;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5020;;7;8;7;;;15;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5021;;7;11;4;;;15;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5022;;7;14;1;;;15;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5023;;6;10;6;;;16;6;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5024;;3;11;7;1;;19;8;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5025;;6;8;8;;;16;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5026;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5027;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5028;;6;6;10;;;16;10;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5029;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5030;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5031;;6;7;9;;;16;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5032;;4;10;7;1;;18;8;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5033;;7;7;8;;;15;8;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5034;;3;10;9;;;19;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5035;;6;14;2;;;16;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5036;;4;9;9;;;18;9;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5037;;6;12;4;;;16;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5038;;7;12;3;;;15;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5039;;7;13;2;;;15;2;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5040;;5;10;6;1;;17;7;1;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5041;;3;13;6;;;19;6;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5042;;8;10;4;;;14;4;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5043;;5;11;6;;;17;6;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5044;;7;10;5;;;15;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5045;;6;9;7;;;16;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5046;;6;11;5;;;16;5;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5047;;7;8;7;;;15;7;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5048;;7;14;1;;;15;1;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5049;;2;7;13;;;20;13;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
5050;;6;13;3;;;16;3;0;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!;#DELING.DOOR.0!
